GISJOIN,sand_mean
G4802910,32.90520477294922
G2750075,48.40080642700195
G3700270,44.74762725830078
G4801770,50.82280349731445
G3900130,16.283554077148438
G2601050,79.778411865234375
G3901410,20.321157455444336
G2901860,20.0643367767334
G3600870,43.71596908569336
G3900910,17.32577896118164
G1701410,19.509145736694336
G2400130,27.08003807067871
G5101210,22.674320220947266
G2900710,20.374753952026367
G5100910,41.00703048706055
G0500010,17.245269775390625
G4700850,17.347108840942383
G4701350,17.098922729492188
G2900310,18.68380355834961
G2102170,18.000978469848633
G2101850,13.68918514251709
G4803490,35.107940673828125
G2100510,26.91122817993164
G1302070,47.93339920043945
G5000230,38.82482147216797
G4800730,54.2477912902832
G5000090,43.7972297668457
G2900830,21.048017501831055
G5500710,31.325145721435547
G2800750,43.42424011230469
G1302230,36.57661056518555
G2800310,48.78065872192383
G1702030,18.425500869750977
G4200010,24.564411163330078
G0500590,34.53090286254883
G1801770,20.81110954284668
G0900010,56.97674560546875
G3701270,67.27703094482422
G4801710,39.63706588745117
G1100075,33.493682861328125
G2100650,18.86435890197754
G0500190,31.7684268951416
G4700530,22.627975463867188
G2100570,17.082822799682617
G3550555,46.550289154052734
G5101050,29.681968688964844
G3601210,22.20562744140625
G3600790,51.078033447265625
G2800610,44.098365783691406
G3701630,69.37047576904297
G5101990,46.400943756103516
G1701290,19.31001091003418
G0500470,38.73936462402344
G2200870,12.597332954406738
G4950235,36.88093948364258
G3550395,40.28537368774414
G5500270,20.53334617614746
G2600650,49.943546295166016
G5100035,48.58467102050781
G4950655,42.49946594238281
G5101290,48.1585807800293
G0100055,32.32353973388672
G1302090,73.81916809082031
G1800150,21.054195404052734
G3900670,20.033100128173828
G4803910,45.22014617919922
G1801210,20.49099349975586
G5101553,17.36890411376953
G2300070,50.35806655883789
G5101510,46.49298858642578
G0501130,37.45764923095703
G2100250,28.25759506225586
G3400050,76.42389678955078
G1302750,75.2839126586914
G1303010,59.1199836730957
G2902070,28.094024658203125
G1800830,26.163427352905273
G1302910,48.51704788208008
G3400370,41.79915237426758
G4701590,14.081064224243164
G2300290,41.038299560546875
G3900930,20.30420684814453
G0600770,41.309200286865234
G3601050,27.873868942260742
G3300110,58.474884033203125
G4500590,49.38397979736328
G1300010,80.2408676147461
G2601450,60.61983871459961
G3600190,49.45774459838867
G4700170,26.930749893188477
G4500510,71.790008544921875
G1302590,69.51302337646484
G1900710,13.99295711517334
G1901450,15.062138557434082
G4700990,16.698200225830078
G1801130,36.94956970214844
G0600970,39.68914031982422
G1302990,85.75091552734375
G1303030,69.72808074951172
G5000030,36.86446762084961
G3900890,19.790767669677734
G2900210,14.198326110839844
G3700410,55.241703033447266
G0501250,39.271995544433594
G2102130,16.21984100341797
G1900150,29.959836959838867
G1801370,17.042158126831055
G2100290,16.015893936157227
G2101390,16.14789390563965
G2901450,16.7083797454834
G3550035,47.90993881225586
G4200630,29.183069229125977
G0501090,38.23973083496094
G3700770,39.794952392578125
G4500890,69.20890045166016
G5101557,29.47490882873535
G3901330,21.13280487060547
G0100870,49.05974578857422
G0101110,41.8414306640625
G1301750,73.155242919921875
G5101190,58.32469940185547
G2600750,63.77985763549805
G3701250,58.855125427246094
G4130135,33.54597091674805
G1700230,20.111909866333008
G5100615,32.650508880615234
G1701470,16.302536010742188
G0101150,28.052839279174805
G2200510,21.335445404052734
G4500450,47.9048957824707
G4130035,30.270030975341797
G2500270,58.80117416381836
G2500150,52.87766647338867
G1201115,91.4467544555664
G3400250,69.0286636352539
G2500130,56.25626754760742
G2750175,53.54096984863281
G1700370,15.993256568908691
G5101770,44.039493560791016
G2600370,45.76247024536133
G0600430,53.24568176269531
G4700430,16.60700035095215
G2801130,40.30215835571289
G2200730,31.742156982421875
G4803870,35.77326202392578
G5101470,43.604732513427734
G2101270,28.262819290161133
G4400030,52.96123123168945
G1300570,48.18147659301758
G0101190,37.4196662902832
G3901190,18.908201217651367
G3701350,35.49954605102539
G1800770,16.748050689697266
G2901530,20.824411392211914
G4701570,17.135005950927734
G5100715,18.558198928833008
G1302130,26.886463165283203
G2900390,25.834936141967773
G2901070,14.330323219299316
G5100990,60.95225143432617
G4800150,50.303524017333984
G1800390,53.54542922973633
G3701990,44.178951263427734
G2801330,16.925331115722656
G2101510,15.326570510864258
G2200550,15.352051734924316
G3900990,21.97328758239746
G2102030,20.079431533813477
G1800870,54.39600372314453
G2901370,23.25197410583496
G3601230,21.93560791015625
G2200690,35.07015609741211
G3900530,19.74254608154297
G4802410,50.591712951660156
G3901170,18.320985794067383
G1701310,20.159578323364258
G4500370,46.411678314208984
G5500210,38.79974365234375
G1701970,21.25823974609375
G1200250,46.74158477783203
G3700310,69.64013671875
G1200870,87.40587615966797
G2601095,76.70784759521484
G2201130,15.687039375305176
G5500790,16.172372817993164
G2901950,14.964624404907227
G1700570,17.994983673095703
G1302670,74.34779357910156
G0100970,59.170310974121094
G3900050,19.63878059387207
G2400370,32.59514236450195
G2801530,48.517024993896484
G4201330,23.037168502807617
G4201270,26.277938842773438
G2900590,17.301048278808594
G2901750,27.067642211914062
G3900870,21.51544189453125
G1700750,30.986539840698242
G4701770,22.914024353027344
G2900990,16.083045959472656
G2100310,17.8198299407959
G0100670,67.93940734863281
G2901570,18.82110023498535
G2800070,40.786033630371094
G2102090,11.866475105285645
G1201130,76.71855926513672
G4804810,45.30986022949219
G1302930,47.25871276855469
G5101550,26.06523895263672
G2300170,55.373565673828125
G3700330,46.23006057739258
G2601470,34.508705139160156
G0600410,41.38528823852539
G2300310,61.36996078491211
G4701630,21.360700607299805
G5500970,54.818729400634766
G3600550,29.774770736694336
G1900650,30.58245277404785
G4803510,54.494300842285156
G1200890,87.7379150390625
G5101030,61.273616790771484
G3700370,37.820003509521484
G4500110,77.67206573486328
G2600490,47.631507873535156
G2901410,15.147699356079102
G1700550,18.2581729888916
G2601550,48.103885650634766
