GISJOIN,silt_mean
G2100850,67.419921875
G1801370,66.28912353515625
G3900010,64.72608947753906
G2100950,50.881526947021484
G1801190,65.08580780029297
G3700290,33.8117561340332
G4701470,67.83405303955078
G2950295,66.08159637451172
G2101130,62.12656021118164
G2100510,56.49612808227539
G2650035,41.721092224121094
G3900130,62.43965148925781
G2650275,24.696138381958008
G3701070,22.29559898376465
G3400350,60.10805130004883
G4201030,49.79389572143555
G1100015,42.87538528442383
G2100990,58.51430130004883
G4700370,63.438011169433594
G4700930,58.604183197021484
G2102130,67.47220611572266
G2200710,40.859188079833984
G3600710,58.18631362915039
G2950095,63.37944412231445
G1801675,60.776939392089844
G4700650,57.09614181518555
G3701830,26.853370666503906
G3300110,32.287288665771484
G2100230,54.33631896972656
G4200590,67.733978271484375
G1801630,64.96143341064453
G5101430,28.751510620117188
G3601190,35.84975051879883
G2100270,67.503143310546875
G1700770,61.4705696105957
G5100030,44.82905960083008
G4200810,49.07173538208008
G2101670,59.79255294799805
G1801430,66.00425720214844
G4200490,59.443084716796875
G0100375,45.837947845458984
G0900130,34.327266693115234
G1800830,55.33320617675781
G3601050,57.55466842651367
G0101250,39.57026290893555
G3901690,62.797264099121094
G4500850,17.901334762573242
G5101970,55.243865966796875
G2500270,31.235151290893555
G3700870,36.35100555419922
G3900590,61.85413360595703
G4700550,65.49678802490234
G5101053,56.835819244384766
G3700150,32.993106842041016
G4500870,27.81809425354004
G5100230,47.33251190185547
G2950075,50.76537322998047
G4400030,36.93989944458008
G1801670,57.0811653137207
G1801750,66.86919403076172
G2500190,10.336139678955078
G1700030,60.114013671875
G5100953,56.81016540527344
G2400010,51.73729705810547
G1801170,67.38508605957031
G5000170,43.087669372558594
G3600230,64.87711334228516
G1301550,15.57822322845459
G2100730,57.732112884521484
G2101410,64.1474838256836
G2400330,44.56331253051758
G2800770,48.396610260009766
G2102210,65.842529296875
G3600890,37.012123107910156
G5101230,30.619678497314453
G4700030,56.90721130371094
G5101770,39.40397262573242
G2800450,34.935794830322266
G2200330,62.607540130615234
G2405100,51.20359420776367
G4500550,19.957185745239258
G4201290,59.836734771728516
G0550275,54.69314956665039
G3701190,38.51063919067383
G3901430,46.45145797729492
G3900670,60.357208251953125
G2200050,44.112117767333984
G4200070,62.87255096435547
G2100450,63.81586837768555
G0900090,37.26048278808594
G4500690,23.028541564941406
G2801570,54.54274368286133
G3600270,55.5643196105957
G3300050,39.23243713378906
G5100833,51.919342041015625
G2801110,33.4906005859375
G5100330,27.50986099243164
G4200990,47.36808395385742
G2950235,63.59288787841797
G5101450,30.33045768737793
G0100990,32.47867965698242
G2300150,47.533775329589844
G2101030,59.49595642089844
G5000090,43.826927185058594
G5101710,51.16746139526367
G1302510,19.489700317382812
G3701270,21.851064682006836
G4500370,36.67414855957031
G3600670,57.16604232788086
G5100650,56.92362976074219
G3600110,57.56496047973633
G2950257,65.12882232666016
G3701310,23.982318878173828
G3700090,38.675994873046875
G4500830,26.972454071044922
G5100770,41.06407928466797
G3901150,58.507843017578125
G5100710,49.49443054199219
G4500130,16.95989227294922
G3400370,44.28614044189453
G3701930,31.720462799072266
G5100690,54.18739318847656
G2101010,67.930419921875
G4200510,56.41884994506836
G4201150,60.71167755126953
G4700130,52.868133544921875
G4700070,47.26689529418945
G0550137,43.642974853515625
G1800770,64.294921875
G2102250,68.00011444091797
G2300110,44.25045394897461
G2100030,66.89323425292969
G2100370,57.27410888671875
G5100830,31.43048858642578
G2200750,25.52967071533203
G2100690,59.70407485961914
G5101270,29.732685089111328
G2200910,57.333988189697266
G5100590,45.65896987915039
G0550015,53.70206069946289
G2101870,54.48172378540039
G0100910,32.28013610839844
G0100770,62.28670120239258
G4200830,50.83976745605469
G1301790,23.98973274230957
G4701190,63.167083740234375
G2500070,17.015281677246094
G2400430,53.93315124511719
G3600610,50.40304946899414
G4201170,60.51523971557617
G0100930,36.2427864074707
G4701810,66.86627197265625
G4701490,55.398109436035156
G3600430,45.53983688354492
G3600250,58.406837463378906
G5101350,28.78757095336914
G1301270,30.609825134277344
G4200030,64.05674743652344
G4400090,36.14487838745117
G2101110,63.71428298950195
